-2,0,Age,Attrition,Attrition Count,Attrition Rate,Business Travel,CF_age band,CF_attrition label,CF_current Employee,Daily Rate,Department,Sum of Distance From Home,Education Field,Education,emp no,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Sort Age,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years With Curr Manager,Years Since Last Promotion,Years In Current Role
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,141,Sales,3,Other,High School,STAFF-879,1,879,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,Y,18,3,4,80,2,0,5,3,3,5,3,0,3
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,180,R&D,2,Medical,High School,STAFF-854,1,854,1,Male,65,4,1,Research Scientist,1,Single,3424,21632,7,No,Y,13,3,3,80,2,0,6,3,2,4,1,0,3
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,266,R&D,1,Medical,Bachelor's Degree,STAFF-1303,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,Y,18,3,4,80,2,0,2,3,2,2,1,2,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,309,HR,2,Human Resources,Bachelor's Degree,STAFF-1987,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,No,Y,14,3,3,80,2,0,6,3,3,2,2,1,0
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,583,Sales,4,Marketing,High School,STAFF-885,1,885,3,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,No,Y,12,3,1,80,2,0,5,1,4,5,3,0,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,622,Sales,13,Medical,High School,STAFF-645,1,645,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,Y,11,3,3,80,2,0,7,1,3,7,6,0,4
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,685,R&D,1,Life Sciences,Bachelor's Degree,STAFF-350,1,350,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,0,No,Y,12,3,4,80,2,2,5,3,3,4,2,1,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,810,Sales,8,Life Sciences,Bachelor's Degree,STAFF-707,1,707,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,Y,22,4,3,80,2,1,4,4,3,3,2,1,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,882,R&D,19,Medical,High School,STAFF-1358,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,Y,11,3,3,80,2,3,7,6,2,3,2,1,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,883,Sales,26,Medical,High School,STAFF-781,1,781,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,No,Y,23,4,2,80,2,0,6,5,2,6,4,1,5
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,891,Sales,4,Life Sciences,Associates Degree,STAFF-527,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Yes,Y,11,3,2,80,2,0,5,3,3,5,3,1,4
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,949,R&D,1,Technical Degree,Bachelor's Degree,STAFF-1415,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,Y,11,3,2,80,2,1,7,2,2,3,2,0,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,959,Sales,28,Life Sciences,Bachelor's Degree,STAFF-183,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,Y,18,3,4,80,2,0,6,3,3,2,2,2,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,977,R&D,2,Other,High School,STAFF-1992,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Yes,Y,19,3,3,80,2,1,7,2,2,2,2,0,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1280,R&D,7,Medical,High School,STAFF-143,1,143,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,Y,11,3,3,80,2,2,2,2,3,2,1,2,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1356,Sales,10,Life Sciences,Master's Degree,STAFF-1240,1,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,Y,14,3,2,80,2,0,5,4,3,4,1,1,3
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1372,Sales,18,Life Sciences,High School,STAFF-1399,1,1399,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,Y,11,3,2,80,2,0,6,3,2,3,2,1,2
-2,0,25,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1382,Sales,8,Other,Associates Degree,STAFF-2018,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907,13684,0,Yes,Y,22,4,2,80,2,1,6,3,2,5,4,0,3
-2,0,25,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,599,Sales,24,Life Sciences,High School,STAFF-1273,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,Y,14,3,4,80,2,0,1,4,3,1,0,1,0
-2,0,25,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,240,Sales,5,Marketing,Bachelor's Degree,STAFF-142,1,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,Y,11,3,4,80,2,0,6,1,3,6,3,0,4
-2,0,25,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,383,Sales,9,Life Sciences,Associates Degree,STAFF-1439,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,No,Y,12,3,1,80,2,0,6,2,3,3,2,2,2
-2,0,25,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,688,R&D,3,Medical,Bachelor's Degree,STAFF-538,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,Y,13,3,3,80,2,1,6,5,3,2,2,0,2
-2,0,25,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,867,Sales,19,Marketing,Associates Degree,STAFF-952,1,952,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Yes,Y,18,3,3,80,2,3,1,2,3,1,0,0,0
-2,0,25,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1219,R&D,4,Technical Degree,High School,STAFF-1106,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,Y,15,3,2,80,2,1,7,3,4,7,6,5,7
-2,0,26,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,786,R&D,7,Medical,Bachelor's Degree,STAFF-1693,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,Y,20,4,3,80,2,0,7,5,3,7,7,5,7
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,496,R&D,11,Medical,Associates Degree,STAFF-390,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Yes,Y,13,3,3,80,2,1,5,3,3,5,3,3,3
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,575,R&D,1,Life Sciences,Associates Degree,STAFF-792,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,No,Y,14,3,1,80,2,1,5,2,3,2,0,2,2
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,921,R&D,1,Medical,High School,STAFF-1068,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,No,Y,13,3,3,80,2,2,5,5,3,5,3,1,3
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1096,R&D,6,Other,Bachelor's Degree,STAFF-1918,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,Y,18,3,1,80,2,1,8,3,3,7,7,7,7
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1283,Sales,1,Medical,Bachelor's Degree,STAFF-956,1,956,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,No,Y,12,3,2,80,2,0,7,2,3,7,7,0,7
-2,0,26,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1479,R&D,1,Life Sciences,Bachelor's Degree,STAFF-384,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,No,Y,20,4,1,80,2,1,6,6,1,6,4,1,5
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,157,R&D,1,Medical,Bachelor's Degree,STAFF-1952,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,Y,13,3,4,80,2,0,8,6,2,7,6,7,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,192,R&D,1,Medical,Associates Degree,STAFF-1083,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955,11141,1,No,Y,16,3,1,80,2,2,6,2,3,5,3,1,3
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,390,R&D,17,Medical,Master's Degree,STAFF-1718,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,Y,15,3,3,80,2,3,3,3,4,3,2,0,2
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,474,R&D,3,Life Sciences,Bachelor's Degree,STAFF-1581,1,1581,1,Female,89,3,1,Research Scientist,4,Married,2061,11133,1,No,Y,21,4,1,80,2,0,1,5,3,1,0,0,0
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,482,R&D,1,Life Sciences,Associates Degree,STAFF-1893,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,Y,13,3,3,80,2,1,1,3,2,1,0,1,0
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,572,Sales,10,Medical,Bachelor's Degree,STAFF-1836,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,Y,13,3,1,80,2,0,5,4,3,5,2,1,3
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,583,R&D,4,Life Sciences,Associates Degree,STAFF-1275,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,Y,20,4,2,80,2,0,8,2,2,8,2,2,5
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,652,R&D,7,Other,Bachelor's Degree,STAFF-1417,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,No,Y,12,3,4,80,2,0,8,2,3,7,7,0,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,683,R&D,2,Medical,High School,STAFF-1407,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,No,Y,12,3,4,80,2,0,5,2,3,4,1,1,3
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,703,Sales,28,Marketing,Associates Degree,STAFF-641,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,Y,20,4,4,80,2,2,6,5,4,5,4,1,3
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,775,Sales,29,Medical,Associates Degree,STAFF-618,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,Y,12,3,1,80,2,2,8,5,3,0,0,0,0
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,841,R&D,6,Other,Bachelor's Degree,STAFF-164,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,Y,19,3,3,80,2,0,5,3,2,5,3,4,4
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,933,Sales,1,Life Sciences,Bachelor's Degree,STAFF-476,1,476,3,Male,57,3,2,Sales Executive,3,Married,5296,20156,1,No,Y,17,3,2,80,2,1,8,3,3,8,7,7,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,991,R&D,6,Life Sciences,Bachelor's Degree,STAFF-686,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,Y,13,3,3,80,2,1,3,2,3,3,2,0,2
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1066,R&D,2,Medical,Associates Degree,STAFF-1018,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472,3334,1,No,Y,12,3,2,80,2,0,8,2,3,8,3,1,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1167,Sales,5,Other,Bachelor's Degree,STAFF-2060,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966,21378,0,No,Y,18,3,4,80,2,0,5,2,3,4,0,0,2
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1349,R&D,23,Life Sciences,Bachelor's Degree,STAFF-560,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,No,Y,22,4,2,80,2,2,3,3,1,3,2,0,2
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1355,HR,25,Life Sciences,High School,STAFF-177,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,Y,23,4,4,80,2,1,8,3,3,8,7,5,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1384,R&D,3,Medical,Master's Degree,STAFF-1177,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,Y,22,4,2,80,2,1,8,2,3,8,7,0,7
-2,0,26,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1443,Sales,23,Marketing,Bachelor's Degree,STAFF-72,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157,21436,7,Yes,Y,19,3,3,80,2,1,5,2,2,2,0,0,2
-2,0,26,Yes,1,100.00%,Non-Travel,25 - 34,Ex-Employees,0,265,Sales,29,Medical,Associates Degree,STAFF-1037,1,1037,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,No,Y,18,3,4,80,2,0,7,6,3,2,2,2,2
-2,0,26,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,342,R&D,2,Life Sciences,Bachelor's Degree,STAFF-1053,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2042,15346,6,Yes,Y,14,3,2,80,2,1,6,2,3,3,2,1,2
-2,0,26,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,426,HR,17,Life Sciences,Master's Degree,STAFF-608,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,Y,11,3,2,80,2,1,8,2,2,7,0,1,7
-2,0,26,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,575,R&D,3,Technical Degree,High School,STAFF-510,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,No,Y,22,4,3,80,2,0,7,2,3,6,4,0,4
-2,0,26,Yes,1,100.00%,Travel_Frequently,25 - 34,Ex-Employees,0,887,R&D,5,Medical,Associates Degree,STAFF-848,1,848,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Yes,Y,14,3,1,80,2,1,8,2,3,8,7,1,7
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,471,R&D,24,Technical Degree,Bachelor's Degree,STAFF-622,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,Y,18,3,2,80,2,0,1,3,1,1,0,0,0
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,920,HR,20,Medical,Associates Degree,STAFF-1818,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,Y,11,3,3,80,2,0,6,3,3,5,4,1,1
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,950,Sales,4,Marketing,Master's Degree,STAFF-401,1,401,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Yes,Y,12,3,2,80,2,0,8,0,3,8,4,7,7
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1146,Sales,8,Technical Degree,Bachelor's Degree,STAFF-796,1,796,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,Y,17,3,3,80,2,0,6,2,2,4,2,1,3
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1330,R&D,21,Medical,Bachelor's Degree,STAFF-1107,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,No,Y,20,4,3,80,2,1,1,0,2,1,0,0,1
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1357,R&D,25,Life Sciences,Bachelor's Degree,STAFF-55,1,55,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,No,Y,12,3,3,80,2,0,1,2,2,1,1,0,0
-2,0,26,Yes,1,100.00%,Travel_Rarely,25 - 34,Ex-Employees,0,1449,R&D,16,Medical,Master's Degree,STAFF-394,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Yes,Y,13,3,4,80,2,1,5,2,3,3,2,0,2
-2,0,27,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,210,Sales,1,Marketing,High School,STAFF-449,1,449,3,Male,73,3,2,Sales Executive,2,Married,6349,22107,0,Yes,Y,13,3,4,80,2,1,6,0,3,5,4,1,4
-2,0,27,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,443,R&D,3,Medical,Bachelor's Degree,STAFF-850,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706,16571,1,No,Y,11,3,3,80,2,3,0,6,2,0,0,0,0
-2,0,27,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,691,R&D,9,Medical,Bachelor's Degree,STAFF-218,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,Y,18,3,4,80,2,1,6,1,1,2,2,2,2
-2,0,27,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,1277,R&D,8,Life Sciences,Doctoral Degree,STAFF-1094,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,No,Y,19,3,4,80,2,3,3,4,3,3,2,1,2
-2,0,27,No,0,0.00%,Non-Travel,25 - 34,Current Employees,1,1450,R&D,3,Medical,Bachelor's Degree,STAFF-224,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,Y,15,3,4,80,2,1,1,2,2,1,1,0,1
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,294,R&D,10,Life Sciences,Associates Degree,STAFF-733,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,No,Y,21,4,3,80,2,2,9,4,2,9,7,1,7
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,472,R&D,1,Technical Degree,High School,STAFF-274,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298,9679,5,No,Y,19,3,3,80,2,1,6,1,3,2,0,2,2
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,591,R&D,2,Medical,Bachelor's Degree,STAFF-1648,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,Y,13,3,3,80,2,0,6,0,2,4,2,1,2
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,793,Sales,2,Life Sciences,High School,STAFF-1371,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,Y,20,4,2,80,2,0,8,3,3,6,0,0,2
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,829,Sales,8,Marketing,High School,STAFF-800,1,800,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,No,Y,19,3,2,80,2,1,5,3,3,4,1,1,2
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,994,Sales,8,Life Sciences,Bachelor's Degree,STAFF-56,1,56,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,No,Y,15,3,4,80,2,0,9,0,3,9,7,1,8
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1131,R&D,15,Life Sciences,Bachelor's Degree,STAFF-1870,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,Y,19,3,4,80,2,1,8,2,2,7,3,7,6
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1242,Sales,20,Life Sciences,Bachelor's Degree,STAFF-293,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,No,Y,14,3,4,80,2,0,7,2,3,7,7,0,7
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1297,R&D,5,Life Sciences,Associates Degree,STAFF-1850,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,Y,14,3,3,80,2,0,6,3,2,5,2,0,4
-2,0,27,No,0,0.00%,Travel_Frequently,25 - 34,Current Employees,1,1410,Sales,3,Medical,High School,STAFF-714,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,Y,20,4,2,80,2,2,6,3,3,6,4,0,5
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,155,R&D,4,Life Sciences,Bachelor's Degree,STAFF-2064,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,6142,5174,1,Yes,Y,20,4,2,80,2,1,6,0,3,6,3,0,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,199,R&D,6,Life Sciences,Bachelor's Degree,STAFF-1162,1,1162,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,Y,13,3,3,80,2,1,4,0,3,4,2,2,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,205,Sales,10,Marketing,Bachelor's Degree,STAFF-1403,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,Y,11,3,4,80,2,0,6,3,3,6,4,4,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,269,R&D,5,Technical Degree,High School,STAFF-844,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Yes,Y,16,3,2,80,2,1,9,3,3,9,8,0,8
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,486,R&D,8,Medical,Bachelor's Degree,STAFF-1647,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,Y,17,3,1,80,2,0,5,0,3,3,2,0,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,511,Sales,2,Medical,Associates Degree,STAFF-1898,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,Y,14,3,2,80,2,0,9,5,2,8,7,0,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,591,R&D,2,Medical,High School,STAFF-7,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,No,Y,12,3,4,80,2,1,6,3,3,2,2,2,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,608,R&D,1,Life Sciences,Associates Degree,STAFF-725,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,Y,11,3,4,80,2,0,9,3,3,9,7,0,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,618,R&D,4,Life Sciences,Bachelor's Degree,STAFF-933,1,933,2,Female,76,3,1,Research Scientist,3,Single,2318,17808,1,No,Y,19,3,3,80,2,0,1,2,3,1,0,0,1
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,728,Sales,23,Medical,High School,STAFF-1864,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,Y,21,4,4,80,2,1,9,5,3,9,8,5,8
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,798,R&D,6,Medical,Master's Degree,STAFF-655,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,No,Y,12,3,3,80,2,2,6,5,2,5,3,0,3
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,894,R&D,9,Medical,Bachelor's Degree,STAFF-260,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,No,Y,16,3,4,80,2,0,7,2,2,7,3,0,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,954,Sales,9,Marketing,Bachelor's Degree,STAFF-1965,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,Y,14,3,1,80,2,0,7,5,3,7,7,0,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,975,R&D,7,Medical,Bachelor's Degree,STAFF-764,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,Y,19,3,1,80,2,0,9,2,1,7,7,0,6
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1054,R&D,8,Medical,Bachelor's Degree,STAFF-1751,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,Y,11,3,3,80,2,0,6,5,2,6,4,1,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1055,R&D,2,Life Sciences,Master's Degree,STAFF-1027,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,No,Y,18,3,2,80,2,1,4,2,3,3,2,2,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1103,R&D,14,Life Sciences,Bachelor's Degree,STAFF-1244,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,Y,14,3,4,80,2,2,9,3,2,9,8,6,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1115,R&D,3,Medical,Master's Degree,STAFF-700,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,Y,13,3,4,80,2,0,5,0,3,4,1,1,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1130,Sales,8,Marketing,Master's Degree,STAFF-458,1,458,2,Female,56,3,2,Sales Executive,2,Married,6214,3415,1,No,Y,18,3,1,80,2,1,8,3,3,8,7,0,7
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1134,R&D,16,Technical Degree,Master's Degree,STAFF-1001,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,No,Y,14,3,2,80,2,1,4,2,3,2,2,2,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1157,R&D,17,Technical Degree,Bachelor's Degree,STAFF-233,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,Y,16,3,4,80,2,1,6,3,2,5,1,1,2
-2,0,27,No,0,0.00%,Travel_Rarely,25 - 34,Current Employees,1,1167,R&D,4,Life Sciences,Associates Degree,STAFF-1259,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,Y,11,3,2,80,2,3,5,2,3,5,3,0,3
